gauss1 gauss2 repulsion hydrophobic hydrogen
99.09727 1548.76841 3.45986 8.08612 6.57526
145.21353 1664.04866 2.85484 61.4497 1.56988
97.93676 1363.13134 5.35841 34.69937 5.70006
141.57262 2182.94707 5.11457 51.70684 5.84712
58.16995 1167.01648 3.05133 58.70716 0.94515
142.35713 2555.67404 10.25138 75.77301 5.10955
77.21421 623.68647 3.90112 12.03294 7.8003
117.26864 1818.55841 5.42909 79.34284 5.43791
85.76692 1685.48988 1.89166 64.47934 2.83311
91.81573 1276.33788 5.18265 22.51078 8.65188
125.92312 1761.7269 3.30907 57.25071 3.78749
57.36869 771.67474 2.77308 9.80535 1.84625
73.37868 1197.7749 4.66361 22.83565 7.87946
71.07312 1258.80587 1.88686 24.34335 2.0922
104.14861 1737.1689 2.77518 36.95634 3.4797
73.98993 1588.55355 2.41523 55.77814 1.77806
74.27334 1345.78572 3.74029 39.06726 2.34602
81.02458 1323.39937 2.3153 41.1242 1.65897
182.19072 2377.03477 6.84073 17.06423 8.61661
298.02165 4202.32505 15.28624 131.12199 12.81514
99.31443 1566.15319 7.99867 19.2335 3.3994
70.68641 1157.08229 4.44353 15.62467 2.89136
113.98614 1508.62453 4.84593 29.40685 6.75195
153.13346 1609.83906 4.20875 61.79814 3.05128
96.43635 1551.22247 7.24651 22.02841 5.10515
77.42725 898.21765 4.66385 5.99913 8.14086
74.03037 1202.2641 3.80911 24.4474 1.46781
82.66386 1434.27147 3.13075 72.03669 2.87622
81.96601 1297.16106 5.53769 10.64013 9.2952
67.78321 1074.29824 6.6481 21.25233 4.42812
58.54263 916.7123 2.50313 31.59226 1.65052
80.32907 1583.61066 1.53441 40.22507 1.12192
112.29339 1936.47988 5.83384 45.81227 9.23197
147.99222 2000.87878 5.18426 52.56606 5.226
94.80866 1150.98849 9.78484 2.8746 17.24136
136.49951 1967.03326 7.68924 3.66885 8.90366
141.61494 2356.44191 4.06665 81.65348 4.56752
113.93533 2165.08524 3.59313 68.37308 4.40709
107.99806 1809.93323 5.67507 27.76339 8.10475
165.93818 2469.29953 2.58565 178.90413 2.4851
81.62503 1140.50669 3.63379 0 5.57253
133.14416 2017.85549 3.00696 49.36302 1.72384
43.56197 867.94313 1.71775 17.58272 0.86655
121.78983 2025.91698 7.70282 44.05484 9.02709
143.82396 2161.3058 6.66262 80.54725 9.22539
60.02006 1076.21996 3.10459 27.39668 2.82835
75.4538 1083.40988 3.62855 36.38205 1.87136
57.13291 693.0295 3.14357 28.60037 3.72472
144.59628 1567.67014 4.88562 65.17302 3.29684
77.81165 1287.70383 1.60969 72.39324 0
87.82612 1244.20783 2.30382 43.51062 1.31902
90.34285 1402.94042 3.65844 35.26808 4.64258
106.21102 1426.12612 6.08877 46.05021 2.82515
158.2926 1847.48915 9.25738 89.64589 2.51908
148.29654 1524.7041 7.95988 37.55126 8.66161
104.10889 1537.84974 2.77564 71.27276 2.81021
72.83754 1283.69803 4.61577 19.93037 8.18624
134.03882 1653.95119 5.11954 60.90942 4.14349
63.89848 760.28099 3.32078 6.41556 0
86.63926 940.58243 4.60278 16.54527 7.51247
54.04088 834.28046 3.72431 24.51717 2
133.5954 1170.89737 7.90305 0 12.87812
119.47318 2322.28124 4.43088 72.74943 4.62115
100.1903 1404.9222 5.49638 34.27953 6.86013
147.92549 2696.75349 6.77864 61.34658 8.92152
184.2227 2933.89807 14.06125 93.18802 12.96172
107.53417 1926.80872 4.16481 54.36659 5.08909
98.27738 1523.38234 1.87362 27.51132 0.84608
108.90151 1578.4335 2.8155 64.47825 2.23368
195.97154 3051.6248 16.05655 36.00243 8.76414
82.60305 1319.07959 4.4604 31.33361 0.58835
81.18416 1126.79795 3.00072 4.45495 3.85065
75.85454 1085.55129 5.05554 27.33824 7.77659
86.88836 1311.83705 4.56674 9.66087 3.91823
118.73696 1424.49225 2.7116 69.89979 2.83522
64.32586 1005.32461 3.32289 18.29842 2.75014
48.89813 810.79823 1.51291 38.25266 1.033
87.86366 924.30796 4.69899 18.77645 7.40097
162.65047 2485.58701 8.85566 81.1076 4.54464
67.74647 1534.59333 0.93572 42.32457 0
90.32777 1199.20183 6.0328 13.38391 3.64952
151.50776 1966.56175 6.6709 21.643 9.12695
91.08442 1475.87799 6.15745 26.7531 5.4213
121.75046 1477.57787 3.97517 36.75849 2
141.64224 2203.71723 7.75758 60.6351 10.88855
116.12168 1592.94338 5.88555 43.73398 5.16793
118.02431 1761.3813 2.27198 51.3584 3.46418
69.02708 1096.04089 1.38602 34.95243 0
125.18687 1631.87585 4.0362 38.15659 4.5606
109.78361 1591.54891 2.55776 19.22059 1.71235
98.49304 1243.52832 2.31112 18.43367 1
96.59353 2226.95475 3.5817 55.13687 4.8114
110.46944 1365.48309 6.1626 19.54374 7.137
95.19158 1375.37279 2.7788 54.17173 3.65915
98.23954 1433.42049 5.58278 5.51843 9.36085
78.64939 931.3384 3.2775 60.78069 2
68.89261 878.65962 7.48168 14.74719 2.69317
45.26781 465.69076 3.71844 0 4.66377
127.76122 1672.83455 3.52953 74.39974 0
85.85697 1387.91384 2.42841 54.71794 1.80506
84.71887 740.78436 7.6939 0 10.63395
81.21913 1433.52984 4.63893 29.57682 4.51419
121.45917 2748.01514 7.00031 52.01775 5.93896
194.03001 2894.99238 7.50078 82.56087 13.4208
109.29173 1972.06013 13.61836 41.46546 7.02437
169.53854 2556.99412 9.71963 88.63757 10.25475
126.81698 2183.27923 3.66546 81.09714 5.49018
104.02576 1122.93897 4.61781 37.88932 1.78975
148.59027 2633.59934 12.93482 34.30158 12.00702
87.53661 746.13801 3.50231 28.54423 5.49884
68.5984 1084.68716 3.78601 8.37136 4.44857
113.53024 1480.74201 3.73381 0 4.37157
101.96582 1320.38582 3.95974 0 4.35627
94.23074 1640.63551 7.27054 54.22333 7.22514
106.57429 1678.87557 8.04709 25.10485 8.41336
105.17728 1509.4001 8.09419 0 7.15897
82.52548 1315.73668 2.0607 55.9718 1.80286
60.48033 788.14291 4.56194 27.65838 2.66766
50.07299 539.8994 6.27551 0 9.71982
114.29989 1915.45369 5.89833 64.75421 3.90352
84.2918 1504.65917 2.55749 26.12112 1.24526
137.32071 1859.94697 3.73025 58.72824 5.18221
129.41207 1673.60209 7.40109 47.17521 6.13319
212.57152 2687.53037 13.76355 17.31746 17.32292
73.59544 1056.44966 5.20541 12.79297 5.6363
141.38163 2269.51637 5.33331 85.72946 6.20189
65.01095 1093.45529 3.57191 21.51798 1.7604
119.83356 1637.61236 4.15833 78.53637 2.85713
69.4014 678.87923 4.60764 4.25766 7.95034
126.85427 2168.89599 4.5509 59.22408 4.12006
153.06943 2193.69682 5.57977 111.89121 10.8627
97.50781 1638.22631 1.79426 78.20008 0.81128
91.36965 1410.79581 1.9853 25.73667 2.55298
112.93864 1745.12203 3.42435 59.43792 3.99571
125.00404 1355.26385 4.07394 35.35361 2
73.94312 1585.48647 6.21183 22.16221 7.42342
121.36649 1831.41566 4.85005 86.15393 4.44752
129.61862 1526.98666 4.78203 48.88983 1.37659
111.64492 1477.20408 4.56353 23.87013 5.13771
111.60008 1512.9135 3.66319 67.22062 0.82497
107.62373 2061.48712 3.34956 77.2681 4.4373
92.71308 1252.01998 8.72087 49.80098 9.47663
86.05404 1046.1331 3.23872 22.10524 3.38068
74.42792 1238.62931 2.84728 23.86122 1.3611
87.24977 1261.36334 8.30377 21.32969 11.77999
59.84172 983.79978 2.20225 32.61871 1.79506
127.15217 1807.03934 3.98677 72.36579 2.47652
69.35125 1077.6774 5.33871 25.37804 8.69287
130.12721 1519.62597 6.85353 9.31834 9.0789
110.38735 1494.94186 3.88468 96.3394 2.79559
84.82911 948.00062 2.73288 18.14841 1.89394
144.09329 1661.10138 5.50446 44.41467 8.18432
136.65056 1837.05804 6.56138 44.68899 7.73271
171.34939 2202.29084 7.12965 39.61037 7.82031
116.21853 1422.4921 2.19675 15.52039 1.01177
91.04648 1771.92984 8.78995 52.39627 4.87647
121.31678 2126.79522 9.59231 51.2863 6.11321
127.9329 1745.2545 4.0082 35.6488 7.22061
78.30405 959.52942 1.65099 52.58337 1
104.24883 1496.58514 8.76917 0 13.12659
99.05745 1737.57468 2.2525 46.1059 0.72235
112.74089 1255.20184 4.0069 38.40273 5.31409
65.74879 987.79087 7.03484 17.62589 6.43081
81.53753 1149.51394 4.4466 45.49906 2
77.13282 1062.97862 6.53819 25.62224 1.89588
102.14929 1296.36636 4.57504 6.61269 6.00198
125.43985 1484.88273 14.43496 20.34527 18.6839
57.69361 985.50945 9.01943 15.99442 9.57782
143.24137 1954.47452 6.20195 30.02988 3.9621
156.20313 2644.7137 4.93011 100.82424 4.4915
174.58794 2782.95376 8.08946 17.09429 12.47329
56.82612 718.14882 3.93692 2.75553 2
83.41665 1406.68795 3.10916 50.10761 0.92247
56.89466 942.28545 2.41093 28.91344 2.63332
111.55508 1521.88695 3.58974 94.99935 3
84.36298 1372.21669 3.81552 11.99599 3
126.87694 2118.29202 6.50343 33.37542 3.81814
128.2073 1678.24855 7.11627 30.26691 10.93327
87.74586 1178.94212 3.89913 49.57929 6.44979
142.04604 1826.20611 7.77884 28.30132 12.51791
83.96172 1599.24152 3.74934 56.58671 1.86325
110.06894 1727.91164 3.03508 49.64122 4.12356
118.10392 1440.82598 2.11871 18.96887 0.25066
137.48736 1947.14423 8.80817 0 12.42281
160.44391 2216.45091 5.52704 86.97818 6.2008
74.00798 706.87656 9.49286 0 13.90298
168.6786 1802.94755 3.84157 65.61754 2.37984
88.80684 1327.13699 2.28383 46.67946 2
125.51493 1460.45583 3.53917 90.34332 0.036
74.95299 1088.10865 3.24072 30.60335 2.87497
135.26936 2331.75896 5.62886 62.58586 6.27667
127.89235 1578.4051 8.45186 0 12.47342
70.06729 1474.8456 1.34361 55.34882 1
125.69716 1864.06809 5.86276 31.70916 3.60153
115.37527 1941.82013 6.07842 44.71635 8.0062
53.40247 809.75329 2.99027 20.3333 1.89202
89.85058 1354.20999 7.92393 11.95055 7.41439
86.74726 790.64344 4.62748 38.06488 3.45199
72.54443 1015.22815 6.90387 16.67739 7.01193
141.40949 2738.50055 7.04736 61.35705 7.02645
117.47953 1648.27327 3.87887 46.87427 2.96027
61.40667 1065.26753 1.83456 21.4792 1.45568
101.98514 834.7888 4.58117 11.87338 9.1878
99.35178 1400.10835 7.46476 33.20589 11.04252
83.08798 693.6655 3.687 22.18742 7.04457
188.76456 2691.17382 7.74637 89.21071 9.37648
124.37136 1855.38626 5.91687 9.86751 8.27437
101.89965 1031.95553 2.45058 15.9864 0.50292
59.78063 1074.656 3.47434 35.0118 1.90033
140.74485 1240.00364 8.23184 31.28117 8.48836
113.66846 1228.92724 3.52288 44.54361 4.67432
160.27935 2434.82547 2.74834 82.10096 1.28804
98.72306 1742.25384 4.53555 28.19917 7.43332
180.04051 2810.63201 7.99776 96.96046 9.81644
106.94102 1384.8514 7.25219 16.80614 6.16233
227.39016 2020.02353 11.35586 0 12.18005
61.38893 868.38494 1.82164 8.00683 2.95604
90.45934 1431.69998 4.25974 44.66153 4.6369
91.8097 1104.81587 10.92094 0.24323 14.04776
139.41352 1262.83006 5.61324 100.11521 4.00233
60.72531 912.26739 2.56616 35.26505 1.73288
73.18474 1053.29892 1.35493 30.11356 1.29484
102.62893 1063.02037 5.46495 15.08683 10.34549
91.78472 2057.04454 4.70244 44.64485 8.5298
120.0437 2172.0167 3.23365 74.31223 5.21527
130.39947 2484.05257 4.65777 48.08125 8.17958
59.68214 1001.74618 2.54161 36.83352 1.63897
107.06911 1772.22353 6.59059 0 11.08322
78.45769 1279.31698 0.83496 51.45638 0.78309
107.68531 1631.13927 1.99493 96.05919 2.46238
55.62986 1032.72437 4.27785 28.9459 1.72925
59.26043 957.06431 2.35342 26.65907 1.78741
149.18024 2545.60462 4.19667 84.31196 3.65717
82.41227 1397.22723 5.00428 29.85115 1.94275
83.01437 1431.9913 1.25152 69.47323 1.69397
84.84042 1502.19405 1.96991 25.70096 0
54.83068 768.60966 1.25542 6.30527 1.11563
129.95609 1407.16592 3.13529 88.47952 0
59.72426 754.69411 2.42263 6.95075 1.34265
72.29781 1193.11538 3.89139 5.15015 4.58707
108.16126 1394.17679 9.20615 21.08725 7.13477
77.94932 1062.49371 3.80895 12.9277 5.93763
124.36475 1804.46257 8.77191 27.86307 9.32764
70.09273 1071.76285 3.18197 29.61378 1.78073
141.75769 2118.93724 7.09054 53.77694 9.67794
141.4756 2352.14226 5.49692 77.97656 7.23578
100.51713 2202.08784 8.92756 63.36355 5.30092
89.68637 1306.76133 3.03244 45.83735 3.59341
155.47964 2966.36804 10.5145 87.38494 10.99774
65.90515 1404.2414 2.25815 59.7541 2.51945
160.44749 1987.08111 7.83792 13.53506 8.94867
68.38804 1439.70137 1.89867 70.72476 0
135.85567 2565.18988 5.44207 80.66998 7.11774
143.16181 1898.32288 7.80521 32.96582 9.47925
67.53676 1024.69821 3.6605 32.92836 4.38001
104.32251 1677.77685 3.02639 45.22769 2.71858
62.28937 1038.44519 1.04448 38.05815 0.53842
116.89593 1553.0226 2.57351 43.81372 0.87591
59.28252 1057.32383 6.00244 12.23386 6.09177
58.77712 951.4799 3.83521 34.1276 1.76737
84.44408 1470.12676 2.34048 41.92879 0.36597
111.55421 1600.25539 4.67769 40.63019 8.16553
86.83471 723.72038 10.16313 0 11.00731
105.89884 1139.05652 7.76815 2.52299 13.41986
76.62823 1322.97655 2.2793 67.69729 2.45556
94.53366 1185.14109 3.69728 39.89073 4.59139
122.72599 1953.77445 6.41334 15.15431 11.9831
124.22307 1601.18865 9.22797 40.78739 11.87686
113.6365 1911.85765 3.65855 50.07388 2.77102
75.64791 1145.47595 5.85833 17.19345 5.55627
127.07315 1675.59419 7.44272 48.87074 6.52316
76.64433 1416.20275 3.22087 79.4258 2.37491
90.13064 1570.10869 1.59215 73.92867 0.89167
115.83378 1772.51275 4.47571 56.87549 4.17718
72.48647 1507.47934 4.82947 66.08996 5.01917
98.72807 1470.05462 4.72874 48.1709 5.30879
107.54865 1292.37574 5.77874 5.46069 7.72029
145.22165 1645.65885 3.26244 60.59949 1.801
175.51596 1819.74723 3.32065 64.91573 2.47244
45.26054 745.23189 1.50421 1 2.40123
90.81949 1131.20707 2.77444 33.43565 1.08398
117.84509 1551.60675 3.09693 96.91595 1.81138
124.9691 1644.26702 1.80442 57.52129 1.54883
67.66739 807.07638 2.05729 77.3542 1.10208
147.65262 2258.31024 4.53105 72.7938 4.02402
54.72258 741.39476 3.55613 5.12848 3.80616
81.8929 1291.82874 1.51356 122.74981 0.80279
75.9731 1295.05225 2.02834 26.91576 2.16175
53.32444 990.75181 3.27301 28.97628 1.76797
116.52579 2132.15589 3.5767 60.60357 0.78735
133.77426 1757.39309 1.85512 166.59113 1.13929
109.61599 1495.997 2.48436 46.40464 0.83232
121.57867 1623.37064 4.01253 64.67151 3.00773
65.80964 1207.79398 1.92279 18.03381 0.83803
94.40525 1165.4297 7.38512 27.01665 1.75486
67.76241 1119.65774 4.12398 36.02322 2
51.50245 894.06619 3.96385 7.17766 3.43403
104.77377 1402.42151 4.61504 37.4153 3.02044
82.74705 927.32187 3.26533 18.24063 1.96805
166.76526 2465.11831 11.97766 126.81968 14.52559
131.93911 1760.42115 7.41034 34.49884 10.56994
141.2497 1897.75946 4.53162 92.81533 4.63846
59.41201 998.10474 3.01485 13.83746 2.617
102.12554 1578.93808 3.85651 43.01729 5.78524
105.51994 2127.87907 4.96493 67.70894 7.94037
47.27238 1139.61681 2.03533 54.33538 2.59485
37.19755 1093.6676 5.9231 42.68619 2.91632
116.54692 2255.39555 2.74616 84.59735 3.27356
109.91924 1539.79385 1.35515 12.54729 0.15545
161.83333 1854.90212 3.26116 68.84769 1.73916
74.18211 950.14451 5.01841 25.34793 7.88643
133.7823 1676.72292 3.48495 68.95649 0.39592
69.71263 1098.48668 2.52075 33.55278 1.77473
69.6265 1124.65129 2.63279 25.61741 1.29767
108.45993 1535.36417 8.82919 47.26321 11.2929
132.00758 2191.04282 9.12512 54.18694 5.45996
53.45198 934.27026 3.33699 21.067 3.26688
68.40241 1032.60122 4.76356 42.10022 1.93855
114.33459 2065.96465 5.58646 54.47051 10.05536
156.39898 2048.46011 6.62023 50.90607 9.21387
123.86031 2276.04281 6.66569 67.02046 5.84707
81.50963 1405.43279 2.7016 37.15259 0.61216
111.23469 1803.69514 2.02633 54.46091 1.67107
116.33579 1635.71006 3.38743 53.11521 5.09801
136.73342 1698.76185 4.97315 76.48438 4.4086
56.54909 1495.07589 0.50669 68.97156 0
185.24276 2934.07887 7.35178 90.64408 11.07637
100.97359 1112.64967 7.55797 16.85763 6.22208
36.24246 433.79424 3.80584 10.37121 2.82174
118.64363 1978.42953 5.57921 75.09608 3.38874
122.13283 1753.41304 3.91524 50.35672 4.35482
105.72253 1711.36428 2.85361 59.52287 3.7655
73.86175 1423.16953 1.46305 17.23144 1.60508
100.2149 1524.14731 1.99235 28.8208 0.8713
133.41779 1589.66495 2.19417 60.86911 1.27583
75.11814 1250.81483 5.33927 11.59279 5.91566
112.54366 1475.42021 3.08701 55.94924 2.95749
71.92134 1160.15604 4.94017 13.07036 5.47294
139.57965 2045.21771 8.36217 46.64879 3.49809
102.03905 1828.74749 3.71334 63.84588 3.77907
114.90283 1348.77253 6.6823 12.28676 11.75917
110.30221 1781.54544 4.34946 49.87835 4.723
90.24935 1349.13919 2.14671 20.76663 2.06948
75.30125 893.47064 2.79355 35.78528 2
136.10926 2403.16888 6.62209 66.41494 8.59679
134.23537 1743.53512 2.68489 88.11884 1
85.33776 1331.04456 5.93015 31.74886 3.7509
124.43638 1908.06671 3.65268 48.53584 5.58352
67.23508 1263.52311 3.18021 36.85398 2.45904
58.4264 1038.25455 2.87189 31.90157 1.79027
124.56123 1629.24726 3.83217 21.00262 5.62087
85.43343 1352.59453 2.96042 68.18941 2.26259
180.93158 2718.4978 7.50055 102.22705 8.85501
128.08864 1811.50074 7.8737 48.83287 8.51247
131.8724 1787.08996 2.84572 95.65085 3.34943
113.30397 1723.52292 7.32881 19.72417 13.92707
51.95601 954.2107 3.5572 19.00401 2.82956
44.55373 587.84166 2.87256 9.71595 3.0339
54.13259 930.31042 2.81512 20.50669 2.93572
129.03216 1729.57172 3.48711 42.39865 2.8693
117.58423 1863.80394 9.28048 29.16618 10.23254
63.37782 1097.92931 1.72197 62.86965 2.51945
78.40525 1478.05457 1.27447 40.31659 0.93409
122.1776 2234.81242 1.86312 41.91049 1.82473
124.97797 2331.40806 3.24241 156.72626 4.59986
151.89882 1841.45269 6.03576 99.51624 5.37242
61.58066 971.53106 2.74873 36.97693 1.81704
123.82953 2058.9905 6.98101 51.99906 6.49985
179.78 2040.58167 10.1487 85.30942 8.63561
178.33136 2259.49514 8.71104 6.808 9.31267
104.12378 1602.46669 2.3121 45.87049 1.74646
111.28329 1744.8641 4.818 49.94343 3
113.99427 1877.45446 3.24676 54.83628 1.41177
93.00987 1010.32332 1.64085 42.19974 1.49453
66.12394 1001.52647 5.56889 19.4505 7.8083
95.30534 1556.10175 3.46468 22.17589 3.25642
118.94616 1583.91376 8.82482 9.88877 10.04543
161.69736 1610.64177 3.48506 57.64369 2.71045
75.5022 1497.69836 6.46411 82.75205 3.69972
145.82762 2403.97089 4.74051 85.96056 7.44163
116.76142 1279.81095 2.90721 49.96159 2.61874
91.84829 1363.76285 6.02888 23.61846 3.9861
101.81793 1750.25226 4.38382 53.08608 0.59969
120.91692 1683.19249 3.08988 48.50331 0
111.51033 1742.52243 4.42406 25.19403 5.20649
104.02109 1369.32232 5.87406 21.77896 1.77566
75.76043 1086.18376 3.59324 29.53253 3.49362
114.80338 1639.98362 4.22564 59.65715 2.14999
77.85496 1135.0031 6.16511 13.50502 6.03474
48.51776 707.32283 3.79927 4.8967 3.36583
69.82454 742.60412 3.8708 3.64492 4.25786
101.63726 1536.95011 2.12978 53.01086 1.40744
80.16233 1209.28573 3.03407 8.85872 3.00854
50.61457 841.21876 3.70839 32.17685 1.54217
96.0282 1241.64562 6.0618 29.63959 9.79048
72.88449 1274.70502 2.39215 26.20977 0
64.86635 1126.31742 2.21802 79.30732 2.64302
159.18368 2014.23024 11.66995 0 17.07716
92.26741 1652.37 2.30644 37.62059 2.15831
99.93105 1299.6493 4.22008 49.44188 4.14059
120.27433 1532.89618 5.18346 41.23949 2.31628
65.89328 1526.12764 1.58133 51.55544 1.31917
84.18109 1233.55997 6.21306 30.96522 7.60149
104.93252 2069.27514 4.33228 47.34693 6.29833
63.20024 1111.43021 1.76193 49.29468 1.88043
97.09814 1366.14967 3.48223 53.87025 4.72937
151.20495 2592.52408 4.58095 111.74358 5.13693
105.877 1594.03098 1.94744 31.20036 0.72135
88.40344 977.08711 1.76822 41.50505 2.09039
87.59363 1424.95476 1.71211 80.53311 1.83222
125.62879 2088.13598 7.11476 52.50511 6.63655
84.34855 1424.37125 3.34528 31.11179 5.77055
82.01275 1094.57713 5.89987 34.91865 2.47221
83.5968 982.64264 2.11034 36.15834 2.21756
77.84044 1267.46585 4.30068 15.0122 4.0132
184.93114 2241.98055 10.897 48.72583 10.44014
64.25445 1124.35827 2.00507 29.28973 2.02604
129.94419 2462.39678 6.67095 64.02864 5.01599
72.29398 1001.80755 1.43273 39.54153 1
110.48909 2046.5776 6.94666 47.99682 6.27747
52.03952 711.17028 2.75533 3.21616 3.02531
43.17194 1082.91339 2.27338 70.29389 0.7558
85.35922 1360.56328 2.52657 21.23993 2.21478
86.58178 1319.21368 2.14013 30.87832 1
58.29138 801.84914 4.92788 2.93083 3.94551
91.05947 1585.78619 2.4958 57.2749 4.27134
139.96885 1571.78277 11.4343 6.80513 15.8026
122.8001 2159.7455 5.14778 44.96413 5.76904
139.75798 2530.44897 8.16212 91.24428 6.01179
147.57756 2286.13779 2.46967 91.6715 3.75761
98.50414 1614.97341 2.6682 23.53102 2.31809
117.99062 1985.53691 4.66769 54.97334 4.36193
149.34098 2537.71439 4.28919 96.9829 6.34478
115.38944 1979.83933 1.95564 73.45007 2.04036
152.11729 2015.96255 3.57259 61.40898 3.16024
135.91667 2010.0505 3.66947 43.81164 1.77184
81.59521 1484.30672 1.9302 20.51574 0.95078
136.69651 2382.50874 6.09226 67.62714 4.98515
140.62093 2388.54377 3.63846 77.0692 5.10017
154.0717 1980.14643 3.64495 94.11703 0.93347
131.44963 1642.40969 5.62133 47.95107 7.50008
104.73655 1511.31044 5.11152 50.66777 6.98702
102.73412 1542.85483 2.08333 42.17604 2.36948
168.16341 2424.51309 3.20421 91.73873 1.61748
129.66535 2496.76396 4.80472 68.48289 4.86237
129.25183 2577.20129 5.1256 86.28115 3.55725
161.15467 2484.27658 10.50784 73.2589 6.80583
106.06796 1982.93311 9.08323 47.27405 9.8579
112.17903 2242.33869 4.17834 78.11778 5.63839
125.52084 1978.27959 2.62 136.95668 2.18203
149.46449 2478.65746 6.71098 81.15054 7.6411
164.358 2788.25982 6.16505 87.83752 8.54444
121.53545 1617.7306 4.70322 48.20541 6.40155
115.22446 2257.00709 4.75685 77.72265 5.2879
186.62019 2841.90251 8.12699 104.67513 9.22247
99.55913 2094.68517 4.75012 64.30234 5.04415
133.0647 2285.98098 10.92722 47.9716 4.06757
106.35653 1028.17438 5.92083 1.77036 10.42662
107.11539 1606.80284 2.68847 71.01556 2.96169
113.38061 1491.49381 2.46241 22.20993 0.47137
79.24509 1255.66333 1.12029 34.1019 0.54897
108.84412 1390.72887 2.97808 18.70579 0.18423
105.29393 1243.86926 5.80457 48.62619 4.31896
143.3524 1653.33918 3.3653 68.58778 0.11912
109.78994 1524.35882 3.81346 50.5877 5.86385
132.06461 1888.69044 5.69006 34.92297 4.22276
133.62853 2528.2144 4.37247 76.99738 6.63856
146.62197 1710.14658 7.83442 29.00402 4.82056
143.02768 1802.11374 6.84666 20.1163 11.16504
77.72388 1115.12138 3.41077 29.75123 3.04458
126.19611 1721.38181 2.58735 34.4226 0.28411
125.63007 1664.98123 2.6071 41.93239 1.3973
64.58252 1336.24976 3.11357 21.17441 1.45341
37.91249 749.78568 0.6493 35.01188 0
52.32938 934.58174 3.92515 30.2905 1.52387
61.14479 981.31851 6.84921 33.42244 2.74466
52.7697 949.90956 4.19089 28.8892 1.38187
113.10009 1727.05499 3.21664 56.83138 4.84509
177.0884 2897.79267 7.98598 89.32147 9.26865
63.30337 956.67557 5.47193 32.54414 2.56259
165.64272 2603.06871 8.73679 0 3.88564
112.53371 1647.89121 2.94024 57.34329 3.44761
123.20047 1450.74562 2.36223 119.97184 2.81418
108.32945 2045.11405 4.62445 42.56303 6.1554
72.4046 962.97165 5.55685 11.32623 5.54015
126.28677 2503.35386 6.48456 71.34558 5.45755
155.30117 2420.71199 7.77236 85.86782 3.85897
120.80414 1582.50353 4.16043 40.85587 3.29344
53.26437 966.2803 2.13564 42.55295 1.91377
135.75385 1628.38352 3.85904 86.17874 2.75929
52.63751 860.0944 4.18126 31.91473 1.49879
57.22628 990.5959 9.92889 27.69566 2.84739
166.82068 2746.01789 7.2311 95.32249 7.6107
115.00329 2074.99736 5.91633 51.12229 6.21865
140.21991 2803.37332 10.00382 80.5285 9.10919
142.17712 2413.40353 5.11467 92.25153 5.04377
147.23226 2544.84038 5.10585 105.46991 4.39353
112.68621 1631.45552 2.4823 61.72534 1.48884
104.05212 1906.72089 1.77059 69.52337 0
59.62168 984.5877 2.59083 38.97825 1.57797
170.93678 2717.83848 6.43784 103.04765 8.30385
45.64662 1049.01129 0.25564 39.20272 0
117.2158 2028.18626 7.99022 48.45502 6.07125
107.51577 1525.07104 5.60217 50.82866 2.36735
113.70463 1959.17052 5.02875 57.37634 4.96901
124.77269 2167.46249 6.66175 42.81743 5.73673
65.59741 1164.03386 4.40463 12.3735 2.98086
81.43614 1644.56477 2.92091 40.40972 4.38401
136.3156 1630.20003 2.78867 38.04366 0.86916
257.50253 3232.54195 7.76872 75.70074 9.27216
76.7048 896.96242 3.3352 17.86103 1.85055
117.86063 1931.16676 2.4958 140.9501 1.87339
204.01115 2975.19085 10.57238 106.80922 6.55723
137.02917 1587.72122 2.50887 39.29414 0.89633
132.13935 1752.9712 7.02818 23.66017 10.5675
141.44251 2142.63645 3.99968 69.06944 0
133.55501 1667.8904 6.19763 37.51782 0.90561
158.6356 2486.91363 9.97676 69.73347 8.08557
119.14111 2162.34979 3.66545 69.57812 3.76879
119.66837 2114.31809 3.8629 48.49346 2.28978
152.68135 1709.69426 2.98366 61.03864 0.55877
75.83143 1031.80344 2.39437 36.88418 2.97183
180.04273 2169.14419 11.15083 44.13119 10.68076
183.28561 2292.2965 10.94488 37.66006 9.15133
146.61012 2299.99158 5.14103 76.15976 6.51575
59.17009 741.94799 3.66504 3.01616 4.11932
136.98401 1251.9009 8.33165 31.00733 7.81965
60.11542 473.7078 2.72637 31.9167 3.46798
175.76173 2248.43771 7.77901 101.11927 8.33154
83.69135 1000.4087 1.86034 38.73713 2.66072
154.21358 1819.51674 8.24774 39.08333 9.4639
112.6863 2458.59255 4.68313 82.70589 3.24137
130.5906 1970.00223 4.75747 63.05525 4.99587
124.9314 2162.46821 4.17144 60.8722 1.21326
106.01858 1263.23123 9.48936 19.6173 11.05326
122.73064 1995.19158 3.36933 90.28305 0.97676
66.39172 1308.21682 3.16294 24.19852 1.83143
105.42103 1299.4325 4.47866 1.44492 5.57613
112.22391 1636.27785 3.83594 31.80051 2.6084
110.45125 1293.7319 10.1024 21.00725 11.2325
62.74687 1091.25938 3.01352 39.15486 1.75395
167.01069 1852.45781 7.74179 30.36151 8.83926
136.33453 1794.5497 9.58854 52.06942 11.11884
92.58857 1102.15676 5.88784 21.26968 8.46392
47.83912 686.50139 2.9475 25.87153 1.9049
162.41196 2687.24075 6.02465 78.00047 8.53759
